num_urls,suspicious_urls,sender_name_length,phishing_words,special_char_density,sender_domain_encoded,receiver_domain_encoded,label
0,0,25,0,0.012578616352201259,7748,377,1
0,0,23,0,0.0,13665,377,1
1,0,8,0,0.057971014492753624,3038,377,1
2,0,22,0,0.04589528118939883,7383,711,0
0,0,18,0,0.09302325581395349,1538,377,1
0,0,19,0,0.05241935483870968,15600,674,0
8,0,41,0,0.030303030303030304,4271,606,0
1,0,25,0,0.022099447513812154,14357,377,1
1,0,18,0,0.022099447513812154,12256,377,1
1,0,27,0,0.022222222222222223,11412,377,1
0,0,41,0,0.03225806451612903,15124,377,1
0,0,19,0,0.025559105431309903,11309,377,1
1,0,22,0,0.056920684292379474,15154,651,0
1,0,16,0,0.027777777777777776,13199,377,1
0,0,28,0,0.025236593059936908,14063,377,1
0,0,25,0,0.025157232704402517,11046,377,1
1,0,22,0,0.05433479824210947,15154,651,0
1,0,10,0,0.033707865168539325,10703,377,1
1,0,22,0,0.022222222222222223,14265,377,1
2,0,22,0,0.04574742268041237,7383,711,0
0,0,23,0,0.033707865168539325,15164,377,1
2,0,21,0,0.05128205128205128,9244,377,1
1,0,36,0,0.022222222222222223,14227,377,1
1,0,25,0,0.0223463687150838,14551,377,1
1,0,40,0,0.056962025316455694,1294,377,1
0,0,14,0,0.055232558139534885,11675,651,0
2,0,4,0,0.032467532467532464,11856,711,0
0,0,28,0,0.02476780185758514,4240,377,1
0,0,23,0,0.025,12260,377,1
0,0,18,0,0.02564102564102564,11302,377,1
1,0,18,0,0.03138657131505761,1668,928,0
5,0,32,0,0.026777875329236173,5725,839,0
2,0,8,0,0.04735376044568245,13479,799,0
0,0,26,0,0.030918102430965305,7383,377,0
2,0,4,0,0.03229278794402583,11856,711,0
1,0,33,0,0.02158273381294964,14087,377,1
1,0,21,0,0.03490759753593429,3488,377,1
1,0,10,0,0.08608058608058608,12824,651,0
0,0,21,0,0.029106029106029108,3333,377,1
1,0,21,0,0.029069767441860465,5642,377,1
1,0,35,0,0.06878306878306878,7383,711,0
1,0,23,0,0.0223463687150838,3606,377,1
1,0,21,0,0.04054054054054054,3272,377,1
0,0,25,0,0.02912621359223301,6548,377,1
2,0,20,0,0.054725040042712225,8227,651,0
0,0,34,0,0.025477707006369428,10879,377,1
1,0,22,0,0.053763440860215055,9272,377,1
2,0,10,0,0.04294478527607362,10703,377,1
1,0,29,0,0.04054054054054054,8182,377,1
1,0,22,0,0.030508474576271188,16526,377,1
0,0,16,0,0.025059665871121718,3298,377,1
1,0,20,0,0.038834951456310676,925,377,1
1,0,22,0,0.05,9272,377,1
1,0,25,0,0.043693322341302555,15869,358,0
0,0,20,0,0.03138373751783167,16358,364,0
1,0,11,0,0.03896103896103896,10703,0,1
0,0,17,0,0.05311355311355311,12358,922,0
1,0,22,0,0.049019607843137254,16526,377,1
0,0,25,0,0.035580524344569285,7305,377,1
0,0,17,0,0.06181818181818182,12358,721,0
1,0,28,0,0.022099447513812154,14538,377,1
1,0,36,0,0.02127659574468085,10021,377,1
0,0,36,0,0.03231597845601436,6342,377,1
1,0,22,0,0.05,9272,377,1
2,0,17,0,0.08641686182669789,12358,721,0
0,0,26,0,0.01694915254237288,8145,377,1
0,0,18,0,0.04074295985620132,7383,922,0
0,0,18,0,0.02257636122177955,2639,377,0
1,0,19,1,0.041935483870967745,4492,377,1
0,0,18,0,0.025149700598802394,3103,377,1
1,0,19,0,0.03636363636363636,4492,377,1
4,0,25,0,0.06805924150329595,15869,358,0
2,0,7,0,0.042328042328042326,10703,377,1
2,0,31,0,0.03901996370235935,15739,711,0
0,0,25,0,0.02464788732394366,1831,377,1
2,0,31,0,0.03919781221513218,15739,711,0
1,0,12,0,0.04,10703,377,1
0,0,19,0,0.027777777777777776,10256,651,0
0,0,27,0,0.06779661016949153,5847,377,1
3,0,35,0,0.0846774193548387,7383,711,0
1,0,9,0,0.049019607843137254,10703,377,1
1,0,25,0,0.02225130890052356,15792,377,1
1,0,31,0,0.07106598984771574,9673,377,1
1,0,33,0,0.03804347826086957,1395,377,1
0,0,19,0,0.0246189917936694,2953,377,1
0,0,25,0,0.10945273631840796,9441,651,0
1,0,29,0,0.026245720806390264,15489,314,0
0,0,14,0,0.048525214081826834,11675,651,0
1,0,34,0,0.08461538461538462,6988,377,1
1,0,37,0,0.06666666666666667,9993,377,1
0,0,36,0,0.018318965517241378,12701,377,0
1,0,22,0,0.047879616963064295,11115,651,0
1,0,22,0,0.03333333333333333,16269,377,1
1,0,22,0,0.02768166089965398,16269,377,1
1,0,20,0,0.037900874635568516,7913,377,1
7,0,43,0,0.04531001589825119,1850,377,0
4,0,23,0,0.02915335463258786,5165,314,0
0,0,19,0,0.06634172759274302,11810,677,0
0,0,32,0,0.03296703296703297,14761,377,1
0,0,19,0,0.03275529865125241,10256,651,0
0,0,28,0,0.025559105431309903,7415,377,1
1,0,38,0,0.03314917127071823,1999,377,1
1,0,38,0,0.022222222222222223,10459,377,1
2,0,31,0,0.045454545454545456,15739,364,0
1,0,31,0,0.04371584699453552,8494,377,1
0,0,19,0,0.08333333333333333,7020,377,1
1,0,36,0,0.017543859649122806,1215,377,1
1,0,34,0,0.03787878787878788,6988,377,1
1,0,38,0,0.017341040462427744,1999,377,1
1,0,34,0,0.023178807947019868,1215,377,1
0,0,19,0,0.0,5404,377,1
2,0,31,0,0.04522613065326633,15739,364,0
0,0,26,0,0.09090909090909091,8467,377,1
0,0,30,0,0.06896551724137931,11717,377,1
1,0,23,0,0.02444987775061125,15487,377,1
1,0,37,0,0.03048780487804878,14837,377,1
1,0,31,0,0.031192660550458717,15502,377,1
1,0,15,0,0.05452562704471101,8557,799,0
1,0,35,0,0.02577319587628866,12424,377,1
1,0,22,0,0.027777777777777776,4670,377,1
0,0,22,0,0.030338389731621937,11115,651,0
1,0,30,0,0.022598870056497175,9040,377,1
1,0,30,0,0.03289473684210526,6876,377,1
1,0,33,0,0.026455026455026454,6885,377,1
0,0,23,0,0.024539877300613498,9353,377,1
1,0,37,0,0.024154589371980676,11909,377,1
0,0,20,0,0.033707865168539325,14913,377,1
1,0,28,0,0.022598870056497175,14829,377,1
1,0,34,0,0.026595744680851064,13299,377,1
1,0,37,0,0.017937219730941704,1621,377,1
1,0,32,0,0.037383177570093455,3925,377,1
0,0,19,0,0.05672268907563025,10256,651,0
1,0,7,0,0.05714285714285714,8482,377,1
0,0,19,0,0.05161290322580645,10256,651,0
1,0,39,0,0.03888888888888889,10316,377,1
2,0,8,0,0.04861111111111111,10703,377,1
2,0,19,0,0.043710972346119537,12171,711,0
1,0,28,0,0.03802281368821293,16408,377,1
1,0,25,0,0.034482758620689655,61,377,1
0,0,25,0,0.03260869565217391,3605,377,1
0,0,18,0,0.04310344827586207,7749,377,1
2,0,19,0,0.043516873889875664,12171,711,0
1,0,21,0,0.0165016501650165,8022,377,1
1,0,35,0,0.03233830845771144,10888,377,1
0,0,20,0,0.028169014084507043,6764,377,1
6,0,25,0,0.020335869850432956,5190,225,0
1,0,17,0,0.03914590747330961,11487,377,1
1,0,34,0,0.02185792349726776,8823,377,1
1,0,24,0,0.022792022792022793,8560,377,1
0,0,19,0,0.02564102564102564,10538,377,1
2,0,31,0,0.052397868561278864,15739,644,0
1,0,30,0,0.025210084033613446,13321,377,1
1,0,24,0,0.03553299492385787,12522,377,1
1,0,36,0,0.04,10884,377,1
1,0,30,0,0.023809523809523808,11189,377,1
0,0,24,0,0.02422145328719723,15869,377,1
1,0,32,0,0.017857142857142856,1621,377,1
1,0,36,0,0.023121387283236993,4347,377,1
1,0,33,0,0.011299435028248588,16514,377,1
1,0,15,0,0.04176904176904177,8557,799,0
2,0,21,0,0.04895104895104895,880,377,1
1,0,32,0,0.029411764705882353,1537,377,1
1,0,37,0,0.03195635229929852,7020,677,0
1,0,23,0,0.016073478760045924,15758,377,1
0,0,22,0,0.09215017064846416,15154,651,0
0,0,22,0,0.025806451612903226,10520,377,1
1,0,30,0,0.0111731843575419,2295,377,1
1,0,34,0,0.02258064516129032,11208,377,1
1,0,36,0,0.02847571189279732,8823,377,1
0,0,22,0,0.05582761998041136,11115,651,0
1,0,32,0,0.030534351145038167,11166,377,1
0,0,37,0,0.0630407911001236,7020,677,0
2,0,31,0,0.05263157894736842,15739,644,0
2,0,6,0,0.0425,11950,377,0
1,0,29,0,0.041857423152387184,9604,364,0
0,0,23,0,0.06680731364275667,7998,651,0
1,0,37,0,0.017543859649122806,8783,377,1
0,0,25,0,0.0,9797,377,1
1,0,34,0,0.028169014084507043,14024,377,1
1,0,35,0,0.034666666666666665,1748,377,1
2,0,23,0,0.04323094425483504,4308,711,0
1,0,35,0,0.017699115044247787,11166,377,1
2,0,23,0,0.04335424985738734,4308,711,0
1,0,38,0,0.030592734225621414,12121,377,1
1,0,18,0,0.03981264637002342,3277,377,1
0,0,23,0,0.07654723127035831,7998,651,0
3,0,23,0,0.05279831045406547,12171,364,0
2,0,29,0,0.0709366391184573,9604,364,0
0,0,22,0,0.025477707006369428,8677,377,1
0,0,19,1,0.016494845360824743,7615,377,1
1,0,10,0,0.045871559633027525,6694,377,1
1,0,32,0,0.038461538461538464,8007,377,1
1,0,28,0,0.025815217391304348,16380,377,1
0,0,21,0,0.01696969696969697,3276,377,1
0,0,23,0,0.06042884990253411,7998,651,0
1,0,23,0,0.05747126436781609,9495,377,1
2,0,3,0,0.08637873754152824,1836,799,0
1,0,35,0,0.03125,11516,377,1
1,0,33,0,0.030303030303030304,16285,377,1
3,0,23,0,0.052521008403361345,12171,364,0
1,0,29,0,0.0547945205479452,3943,377,1
1,0,15,0,0.0320962888665998,8557,799,0
1,0,9,0,0.045454545454545456,10703,377,1
0,0,23,0,0.031746031746031744,4504,377,1
0,0,23,0,0.04129793510324484,7998,651,0
0,0,33,0,0.03376304481276857,11855,377,0
1,0,31,0,0.010050251256281407,1956,377,1
1,0,33,0,0.012048192771084338,12529,377,1
1,0,10,0,0.043478260869565216,10703,377,1
1,0,15,0,0.04553734061930783,8557,799,0
0,0,19,1,0.03441295546558704,16124,377,1
5,0,29,0,0.02134756504336224,5599,60,0
2,0,23,0,0.046228710462287104,4308,364,0
2,0,23,0,0.045949214026602174,4308,364,0
3,0,10,0,0.01912568306010929,878,656,0
5,0,4,0,0.043750725310432864,16388,296,0
0,0,32,0,0.02552498189717596,8349,259,0
0,0,23,0,0.07233273056057866,7998,651,0
1,0,15,0,0.03597122302158273,7169,377,1
1,0,32,0,0.03875968992248062,10888,377,1
2,0,19,0,0.033776867963152504,12171,711,0
0,0,20,0,0.02843601895734597,10169,314,0
1,0,18,0,0.02356902356902357,5063,377,1
1,0,22,0,0.022099447513812154,14190,377,1
2,0,19,0,0.033690658499234305,12171,711,0
1,0,8,0,0.04201680672268908,10703,377,1
1,0,33,0,0.02040816326530612,1956,377,1
0,0,24,0,0.028169014084507043,5287,377,1
0,0,24,0,0.027972027972027972,3868,377,1
1,0,25,0,0.022099447513812154,11663,377,1
1,0,38,0,0.025830258302583026,10888,377,1
1,0,35,0,0.042071197411003236,1952,377,1
1,0,22,1,0.03488372093023256,8233,677,0
0,0,28,0,0.09271523178807947,6587,377,1
0,0,23,0,0.04606141522029372,7998,651,0
1,0,31,0,0.024830699774266364,4127,377,1
1,0,32,0,0.045081967213114756,3645,377,1
1,0,37,0,0.02247191011235955,13693,377,1
1,0,32,0,0.03021978021978022,13378,377,1
1,0,37,0,0.034013605442176874,14093,377,1
1,0,33,0,0.016216216216216217,6350,377,1
0,0,8,0,0.09698451507742462,10839,698,0
1,0,7,0,0.058823529411764705,1816,377,1
1,0,32,0,0.025157232704402517,11657,377,1
0,0,24,0,0.054380664652567974,6240,506,0
1,0,29,0,0.041666666666666664,1038,377,1
1,0,42,0,0.022222222222222223,2010,377,1
0,0,25,0,0.056320400500625784,9441,651,0
2,0,19,0,0.03295932678821879,12171,711,0
9,0,23,0,0.026791847950538128,5816,571,0
0,0,17,0,0.050595238095238096,12358,345,0
2,0,19,0,0.03284416491963662,12171,711,0
2,0,22,0,0.05085682697622996,7383,899,0
0,0,27,0,0.03296703296703297,15325,377,1
1,0,19,0,0.03213610586011342,3604,377,1
1,0,22,0,0.05230578768183225,15154,651,0
1,0,30,0,0.041666666666666664,9052,377,1
1,0,22,0,0.05131698455949137,15154,651,0
1,0,10,0,0.04285714285714286,10703,377,1
1,0,37,0,0.023255813953488372,7633,377,1
1,0,40,0,0.0273972602739726,16566,377,1
1,0,29,0,0.029940119760479042,16566,377,1
4,0,23,0,0.0540045766590389,12171,159,0
0,0,27,0,0.07547169811320754,11712,377,1
1,0,27,0,0.04067796610169491,9332,377,1
0,0,28,0,0.027972027972027972,4044,377,1
1,0,27,0,0.025735294117647058,8859,377,1
1,0,33,0,0.02145922746781116,11861,377,1
0,0,22,0,0.06088825214899714,15154,651,0
1,0,32,0,0.009950248756218905,13084,377,1
1,0,32,0,0.010050251256281407,5143,377,1
4,0,23,0,0.05412844036697248,12171,159,0
0,0,26,0,0.024390243902439025,3739,377,1
0,0,25,0,0.0375,12772,377,1
1,0,30,0,0.023952095808383235,13084,377,1
1,0,33,0,0.011428571428571429,1353,377,1
2,0,24,0,0.04188181296615032,7383,372,0
1,0,10,0,0.036231884057971016,7615,377,1
3,0,16,0,0.08231173380035026,14071,799,0
0,0,26,0,0.025236593059936908,10834,377,1
1,0,39,0,0.017857142857142856,5881,377,1
7,0,16,0,0.03827397665139648,14071,799,0
1,0,36,0,0.045081967213114756,9834,377,1
1,0,16,0,0.06349206349206349,13895,377,1
1,0,20,0,0.06334841628959276,6549,506,0
2,0,21,0,0.09556313993174062,14594,711,0
0,0,23,0,0.03296703296703297,14751,377,1
1,0,23,0,0.02264808362369338,15633,377,1
6,0,25,0,0.030940294899685764,16263,377,0
1,0,22,0,0.03260869565217391,8848,377,1
1,0,23,0,0.06007067137809187,12983,506,0
3,0,23,0,0.10570071258907364,12171,842,0
2,0,35,0,0.0783132530120482,7383,711,0
1,0,15,0,0.03806228373702422,8557,799,0
1,0,26,0,0.03614457831325301,5881,377,1
1,0,30,0,0.01092896174863388,14427,377,1
7,0,15,0,0.060943451508936416,8557,799,0
1,0,15,0,0.026119402985074626,8557,799,0
6,0,25,0,0.04155495978552279,7450,372,0
1,0,19,0,0.021739130434782608,12183,377,1
1,0,15,0,0.06643952299829642,8557,799,0
19,0,43,0,0.052422907488986786,7450,372,0
0,0,5,0,0.148479427549195,9267,677,0
1,0,17,0,0.037527593818984545,5043,377,1
0,0,22,0,0.03296703296703297,14224,377,1
1,0,37,0,0.028985507246376812,11767,377,1
1,0,16,0,0.031578947368421054,1467,377,1
0,0,34,0,0.035658511192087454,4666,377,0
1,0,16,0,0.02373887240356083,1467,377,1
1,0,18,0,0.01928374655647383,16584,377,1
1,0,16,0,0.020833333333333332,1467,377,1
1,0,33,0,0.03550295857988166,11767,377,1
1,0,25,0,0.02631578947368421,6883,377,1
2,0,32,0,0.06433677521842732,8183,711,0
1,0,30,0,0.03773584905660377,9337,377,1
0,0,25,0,0.02830188679245283,3074,377,1
3,0,19,0,0.02871205906480722,10912,377,0
0,0,21,0,0.029850746268656716,13316,377,1
0,0,21,0,0.04740406320541761,7383,677,0
2,0,21,0,0.06244041944709247,7383,364,0
2,0,23,0,0.03545150501672241,4308,711,0
0,0,22,0,0.03618421052631579,9768,651,0
1,0,37,0,0.016574585635359115,10090,377,1
1,0,31,0,0.04285714285714286,10507,377,1
1,0,34,0,0.03333333333333333,6799,377,1
1,0,39,0,0.023255813953488372,2343,377,1
2,0,23,0,0.035333333333333335,4308,711,0
1,0,20,0,0.06934306569343066,5453,377,1
1,0,15,0,0.04770318021201413,8557,799,0
2,0,35,0,0.10095389507154214,7383,711,0
1,0,22,0,0.02976190476190476,14508,377,1
1,0,24,0,0.04433497536945813,6191,377,1
0,0,25,0,0.011826544021024968,7383,651,0
4,0,25,0,0.057116953762466005,7383,338,0
1,0,34,0,0.03116883116883117,4127,377,1
1,0,37,0,0.026845637583892617,16559,377,1
1,0,33,0,0.03140096618357488,10746,377,1
8,0,25,0,0.05424028268551237,7383,651,0
1,0,34,0,0.030592734225621414,7074,377,1
1,0,9,0,0.04225352112676056,10703,377,1
1,0,14,0,0.051753881541115584,8092,651,0
1,0,26,0,0.02527075812274368,14567,377,1
1,0,26,0,0.031746031746031744,14567,377,1
2,0,19,0,0.05332880434782609,7383,536,0
1,0,14,0,0.06900726392251816,8092,651,0
5,0,14,0,0.06210706801295485,8092,651,0
1,0,15,0,0.03602305475504323,8557,799,0
2,0,23,0,0.05405405405405406,4308,711,0
2,0,21,0,0.0979381443298969,14594,711,0
1,0,16,0,0.05501618122977346,11801,928,0
1,0,22,0,0.03067484662576687,1996,377,1
0,0,22,0,0.02539298669891173,3261,377,1
2,0,14,0,0.08020477815699659,8092,651,0
0,0,22,0,0.025974025974025976,16810,377,1
0,0,34,0,0.027777777777777776,15755,377,1
3,0,23,0,0.04549283909014322,12171,159,0
0,0,29,0,0.03897550111358575,10165,364,0
1,0,20,0,0.033073929961089495,1874,377,1
1,0,34,0,0.01098901098901099,8651,377,1
3,0,16,0,0.08508014796547472,11801,928,0
1,0,27,0,0.020884093282283328,6103,377,0
3,0,23,0,0.045588856057408186,12171,159,0
1,0,21,0,0.04424778761061947,13463,377,1
6,0,29,0,0.06454456415279138,10165,364,0
0,0,16,0,0.025119617224880382,4898,377,1
1,0,13,0,0.08333333333333333,15122,377,1
10,0,14,0,0.039319388750406414,16677,938,0
0,0,17,0,0.06451612903225806,11698,364,0
13,0,14,0,0.04206120748428149,16677,938,0
2,0,18,0,0.07729468599033816,2867,677,0
0,0,19,0,0.04515352197471403,8895,651,0
2,0,19,0,0.07313490529570932,8895,651,0
1,0,19,0,0.038028870084619214,5748,377,0
0,0,19,0,0.027446438911407064,5748,377,0
1,0,18,0,0.02054794520547945,6091,377,1
0,0,21,0,0.031135531135531136,12762,651,0
0,0,43,0,0.06646216768916155,5054,377,1
2,0,31,0,0.037786774628879895,15739,711,0
0,0,19,0,0.06659619450317125,996,651,0
1,0,34,0,0.031088082901554404,11155,377,1
0,0,26,0,0.023255813953488372,7383,643,1
1,0,23,0,0.050818260120585705,7383,550,0
0,0,22,0,0.05263157894736842,14447,377,1
3,0,23,0,0.05745062836624776,12171,842,0
1,0,10,0,0.04938271604938271,10703,377,1
0,0,12,0,0.09737827715355805,7383,677,0
0,0,22,0,0.033218785796105384,12249,377,1
0,0,28,0,0.040380047505938245,14602,651,0
0,0,5,0,0.033210332103321034,7615,377,1
1,0,8,0,0.04597701149425287,10703,377,1
1,0,24,0,0.08225108225108226,6240,769,0
1,0,21,0,0.02976190476190476,7818,377,1
5,0,23,0,0.0646725949878739,12171,899,0
0,0,28,0,0.04806408544726302,14602,651,0
0,0,31,0,0.03667214012041598,11683,614,0
7,0,22,0,0.07934655775962661,7383,711,0
1,0,33,0,0.022508038585209004,13831,377,1
1,0,20,0,0.07433056325023084,16665,615,0
1,0,23,0,0.030612244897959183,16424,377,1
0,0,25,0,0.043478260869565216,11452,377,1
1,0,29,0,0.03431372549019608,14077,377,1
1,0,25,0,0.024691358024691357,14217,377,1
2,0,22,0,0.047619047619047616,478,377,1
1,0,27,0,0.03430079155672823,7383,506,0
3,0,20,0,0.043266990614391265,16665,615,0
1,0,34,0,0.030456852791878174,14805,377,1
1,0,33,0,0.030710172744721688,11191,377,1
2,0,29,0,0.05547945205479452,12940,723,0
1,0,23,0,0.018329938900203666,13555,377,1
0,0,23,0,0.02586206896551724,10940,377,1
1,0,30,0,0.05333333333333334,1231,377,1
1,0,21,0,0.030864197530864196,14477,377,1
1,0,26,0,0.020958083832335328,14152,377,1
0,0,21,0,0.06060606060606061,10788,377,1
0,0,30,0,0.027972027972027972,6921,377,1
2,0,21,0,0.045317220543806644,11318,711,0
1,0,22,0,0.04218362282878412,13658,364,0
1,0,21,0,0.038834951456310676,11224,377,1
2,0,28,0,0.03373015873015873,9636,314,0
0,0,36,0,0.05067567567567568,10239,585,0
1,0,30,0,0.02786377708978328,14528,377,1
2,0,22,0,0.058704453441295545,7383,159,0
1,0,25,0,0.03508771929824561,9351,377,1
1,0,12,0,0.06451612903225806,2242,377,1
1,0,38,0,0.017341040462427744,13221,377,1
1,0,24,0,0.08957654723127036,10934,698,0
3,0,28,0,0.05571847507331378,7615,377,0
1,0,34,0,0.021739130434782608,9041,377,1
1,0,37,0,0.047872340425531915,10888,377,1
5,0,23,0,0.03510436432637571,15512,714,0
1,0,29,0,0.04819277108433735,14841,377,1
1,0,31,0,0.034722222222222224,13522,377,1
2,0,22,0,0.059003051881993895,7383,159,0
2,0,22,0,0.0743002544529262,9505,539,0
1,0,22,0,0.04047976011994003,9505,539,0
2,0,22,0,0.0743002544529262,9505,539,0
2,0,31,0,0.03591160220994475,15739,711,0
0,0,26,0,0.051932367149758456,16665,698,0
1,0,25,0,0.03767123287671233,8108,377,1
1,0,30,0,0.015625,14841,377,1
0,0,24,0,0.09067579127459367,9173,410,0
1,0,36,0,0.012422360248447204,15655,377,1
1,0,37,0,0.04878048780487805,8918,377,1
1,0,34,0,0.05785123966942149,13760,377,1
2,0,22,0,0.07142857142857142,9505,539,0
1,0,23,0,0.07692307692307693,13566,377,1
1,0,10,0,0.044642857142857144,10703,377,1
2,0,19,0,0.05490549054905491,8645,506,0
1,0,34,0,0.021367521367521368,13566,377,1
1,0,24,0,0.02295918367346939,1719,377,1
1,0,37,0,0.03501945525291829,8406,377,1
1,0,28,0,0.028639618138424822,14119,377,1
0,0,29,0,0.041666666666666664,6696,377,1
1,0,23,0,0.03763440860215054,10170,377,1
1,0,35,0,0.03763440860215054,14769,377,1
1,0,30,0,0.03225806451612903,7643,377,1
1,0,20,0,0.05,809,377,1
0,0,16,0,0.05140961857379768,8563,698,0
1,0,28,0,0.04564315352697095,7477,377,1
1,0,36,0,0.01282051282051282,7318,377,1
1,0,29,0,0.04455445544554455,9041,377,1
0,0,26,0,0.013192612137203167,8600,377,1
1,0,34,0,0.02631578947368421,7056,377,1
1,0,30,0,0.0446927374301676,9297,377,1
1,0,38,0,0.05357142857142857,6988,377,1
0,0,17,0,0.025423728813559324,7087,377,1
1,0,32,0,0.018691588785046728,13522,377,1
1,0,26,0,0.016042780748663103,13759,377,1
0,0,19,0,0.014018691588785047,3220,377,1
0,0,27,0,0.07161803713527852,5022,677,0
1,0,35,0,0.04329004329004329,8918,377,1
1,0,40,0,0.029154518950437316,7318,377,1
1,0,34,0,0.017964071856287425,12004,377,1
0,0,15,0,0.054104477611940295,4846,651,0
1,0,35,0,0.023166023166023165,13297,377,1
1,0,23,0,0.01529051987767584,6933,377,1
1,0,23,0,0.037037037037037035,6933,377,1
1,0,23,0,0.039525691699604744,6933,377,1
1,0,31,0,0.036290322580645164,13759,377,1
1,0,29,0,0.029585798816568046,15698,377,1
1,0,33,0,0.04784688995215311,6019,377,1
1,0,30,0,0.02976190476190476,9297,377,1
1,0,33,0,0.037037037037037035,12034,377,1
1,0,32,0,0.015625,16665,377,1
0,0,15,0,0.029281277728482696,4846,651,0
1,0,25,0,0.029585798816568046,13622,377,1
1,0,36,0,0.02702702702702703,16408,377,1
3,0,22,0,0.05821917808219178,7393,711,0
1,0,26,0,0.023772609819121448,9677,377,1
1,0,29,0,0.010810810810810811,11097,377,1
1,0,33,0,0.03861003861003861,10918,377,1
1,0,37,0,0.039301310043668124,11208,377,1
3,0,23,0,0.05134680134680135,12171,899,0
1,0,21,0,0.03954802259887006,7320,377,1
1,0,33,0,0.023255813953488372,14106,377,1
1,0,32,0,0.017985611510791366,16408,377,1
1,0,31,0,0.029069767441860465,4975,377,1
24,0,28,0,0.059050064184852376,12081,377,1
5,0,23,0,0.03457943925233645,15512,714,0
4,0,25,0,0.09054857898215465,7383,364,0
2,0,9,0,0.0472972972972973,10703,377,1
1,0,44,0,0.03278688524590164,6988,377,1
1,0,31,0,0.01744186046511628,6988,377,1
1,0,39,0,0.023923444976076555,1512,377,1
0,0,22,0,0.04678362573099415,1349,647,0
1,0,33,0,0.03076923076923077,16157,377,1
1,0,39,0,0.05714285714285714,4127,377,1
1,0,36,0,0.03319502074688797,10384,377,1
3,0,23,0,0.03720238095238095,12171,159,0
1,0,32,0,0.029411764705882353,7881,377,1
1,0,31,0,0.03875968992248062,11097,377,1
1,0,31,0,0.018404907975460124,10065,377,1
0,0,31,0,0.013262599469496022,15418,377,1
1,0,35,0,0.012048192771084338,13759,377,1
1,0,35,0,0.030456852791878174,4232,377,1
3,0,23,0,0.037481259370314844,12171,159,0
1,0,37,0,0.06451612903225806,8323,377,1
1,0,37,0,0.02247191011235955,11097,377,1
0,0,20,0,0.08361774744027303,8091,677,0
1,0,34,0,0.03067484662576687,16632,377,1
1,0,40,0,0.05660377358490566,16408,377,1
133,0,30,0,0.05477480787483543,6083,377,0
2,0,7,0,0.05,10703,377,1
1,0,30,0,0.018867924528301886,16652,377,1
2,0,26,0,0.07276580713528788,7383,364,0
5,0,35,0,0.035875888817065285,7447,364,0
1,0,43,0,0.024154589371980676,4814,377,1
1,0,34,0,0.031007751937984496,10602,377,1
1,0,36,0,0.024886877828054297,11097,377,1
3,0,23,0,0.048221343873517786,12171,711,0
1,0,39,0,0.030136986301369864,10171,377,1
0,0,36,0,0.03747244673034533,6307,377,0
1,0,40,0,0.05699481865284974,8723,377,1
1,0,30,0,0.038461538461538464,4232,377,1
1,0,34,0,0.01764705882352941,6381,377,1
1,0,38,0,0.033783783783783786,4127,377,1
1,0,41,0,0.035256410256410256,16408,377,1
1,0,20,0,0.04433497536945813,5083,377,1
1,0,37,0,0.01762114537444934,16635,377,1
1,0,38,0,0.04938271604938271,6970,377,1
1,0,39,0,0.03424657534246575,6970,377,1
1,0,33,0,0.03319502074688797,10602,377,1
0,0,19,0,0.04424778761061947,1888,377,1
1,0,31,0,0.01764705882352941,11097,377,1
1,0,44,0,0.0273972602739726,4127,377,1
1,0,29,0,0.03305785123966942,12777,377,1
1,0,33,0,0.03875968992248062,11097,377,1
0,0,16,0,0.056768558951965066,7950,711,0
1,0,37,0,0.03757225433526012,11097,377,1
1,0,35,0,0.03044496487119438,12777,377,1
1,0,32,0,0.03015075376884422,10384,377,1
1,0,25,0,0.03046594982078853,3419,377,1
1,0,36,0,0.010362694300518135,10499,377,1
1,0,35,0,0.014150943396226415,12424,377,1
1,0,15,0,0.0481283422459893,4846,651,0
1,0,34,0,0.029069767441860465,16710,377,1
1,0,36,0,0.040268456375838924,12529,377,1
1,0,19,0,0.03529411764705882,1157,377,1
1,0,33,0,0.030612244897959183,10498,377,1
1,0,39,0,0.040268456375838924,13622,377,1
1,0,36,0,0.027923211169284468,4127,377,1
1,0,39,0,0.03021978021978022,13401,377,1
1,0,37,0,0.032467532467532464,4232,377,1
0,0,28,0,0.03426791277258567,14602,651,0
1,0,36,0,0.029914529914529916,11882,377,1
1,0,27,0,0.025,2009,377,1
1,0,34,0,0.03070175438596491,4106,377,1
1,0,36,0,0.031007751937984496,13379,377,1
1,0,33,0,0.04081632653061224,16157,377,1
1,0,29,0,0.012269938650306749,11314,377,1
2,0,29,0,0.02550297534712383,1329,453,0
1,0,37,0,0.03015075376884422,10171,377,1
1,0,41,0,0.03424657534246575,10499,377,1
1,0,36,0,0.03571428571428571,13623,377,1
1,0,28,0,0.039735099337748346,8323,377,1
1,0,39,0,0.02847571189279732,1512,377,1
1,0,31,0,0.011428571428571429,11882,377,1
1,0,30,0,0.034666666666666665,13623,377,1
1,0,28,0,0.028985507246376812,7881,377,1
1,0,29,0,0.03640375068946498,1329,453,0
1,0,38,0,0.02710027100271003,10384,377,1
1,0,15,0,0.026378896882494004,8557,799,0
0,0,35,0,0.02480270574971815,10909,377,0
0,0,34,0,0.03623670212765957,10239,585,0
